SliceNumber,ClusterCount
27,0
31,0
11,0
10,0
30,0
26,0
17,1
6,0
21,0
20,0
7,0
16,1
4,0
15,2
8,0
23,0
19,1
18,0
22,0
9,0
34,0
14,2
5,0
33,0
25,0
2,0
29,0
13,2
12,1
28,0
3,0
24,0
32,0
