SliceNumber,ClusterCount
23,0
19,0
15,1
14,1
18,0
22,0
34,0
29,0
13,1
33,0
7,0
25,0
24,0
6,0
32,0
12,0
28,0
11,0
9,0
27,0
5,0
31,0
30,0
4,0
26,0
8,0
10,0
21,0
3,0
17,0
16,1
2,0
20,0
