SliceNumber,ClusterCount
15,0
23,0
19,0
18,0
22,1
34,0
14,0
33,1
25,0
6,0
29,1
13,0
12,0
28,1
7,0
24,0
32,1
27,1
8,0
31,0
11,0
4,0
5,0
10,0
30,1
9,0
26,1
17,0
2,0
21,1
20,0
3,0
16,0
