SliceNumber,ClusterCount
16,0
2,0
20,0
21,1
3,0
17,0
8,0
30,1
26,2
10,0
4,0
5,0
11,0
27,2
31,0
9,0
24,1
32,0
28,2
6,0
12,0
13,0
7,0
29,2
33,0
25,2
14,0
22,1
34,0
18,0
19,0
23,1
15,0
