SliceNumber,ClusterCount
8,2
17,0
4,0
21,0
20,0
5,0
16,0
9,3
31,0
2,0
27,0
11,3
10,3
26,0
30,0
3,0
25,0
33,0
13,3
29,0
28,0
12,2
32,0
24,0
15,0
19,0
23,0
6,0
34,0
7,0
22,0
18,0
14,1
