SliceNumber,ClusterCount
31,0
27,1
6,0
11,0
10,0
7,0
26,1
30,0
17,0
21,0
20,0
16,0
15,0
2,0
23,0
19,0
18,0
34,0
22,0
3,0
14,0
25,1
33,0
8,0
29,1
13,0
4,0
5,0
12,0
28,1
9,0
32,0
24,1
