SliceNumber,ClusterCount
15,1
19,0
6,0
23,0
34,0
7,0
22,0
18,0
14,3
25,0
33,0
13,2
29,0
28,0
12,1
32,0
24,0
31,0
27,0
2,0
11,1
10,1
26,0
3,0
30,0
8,0
17,0
4,0
21,0
5,0
20,0
16,0
9,1
