SliceNumber,ClusterCount
12,0
28,1
3,0
32,0
24,1
25,1
33,0
2,0
29,0
13,0
18,0
5,0
34,0
22,0
14,0
9,0
8,0
15,0
23,1
4,0
19,0
20,0
7,0
16,0
17,0
6,0
21,0
10,0
26,1
30,0
31,0
27,1
11,0
