SliceNumber,ClusterCount
17,0
5,0
21,0
9,0
8,0
20,0
4,0
16,0
27,0
31,0
11,0
3,0
2,0
10,0
30,0
26,1
33,0
25,1
13,0
29,0
28,0
12,0
24,1
32,0
7,0
15,0
19,0
23,1
22,1
34,0
18,0
14,0
6,0
