SliceNumber,ClusterCount
31,1
27,0
7,0
11,0
10,0
6,0
26,0
30,1
17,0
21,0
20,0
16,0
15,0
19,0
3,0
23,0
34,0
22,0
2,0
18,0
14,0
5,0
25,0
33,0
13,0
9,0
29,1
28,1
8,0
12,0
32,1
24,0
4,0
