SliceNumber,ClusterCount
20,1
8,0
16,1
4,0
5,0
17,1
9,0
21,1
10,0
2,0
30,0
26,0
27,0
31,0
3,0
11,0
28,0
12,0
24,1
32,0
33,0
25,0
13,0
29,1
22,1
34,0
18,1
6,0
14,1
15,1
7,0
19,1
23,1
