SliceNumber,ClusterCount
15,0
6,0
19,0
23,0
22,0
34,0
18,0
7,0
14,0
33,0
25,1
13,0
29,1
28,1
12,0
24,0
32,1
27,1
31,1
2,0
11,0
10,0
3,0
30,1
26,1
4,0
17,0
21,0
8,0
20,0
9,0
16,0
5,0
