SliceNumber,ClusterCount
4,0
31,0
27,0
8,0
11,0
10,0
9,0
26,0
30,0
5,0
17,0
2,0
21,1
20,2
3,0
16,0
15,0
23,1
19,1
18,0
34,0
22,1
14,0
25,0
33,0
6,0
29,0
13,0
12,0
28,0
7,0
32,0
24,0
