SliceNumber,ClusterCount
16,0
9,0
5,0
20,1
21,1
4,0
8,0
17,0
30,0
3,0
26,0
10,0
11,0
27,0
31,0
2,0
24,0
32,0
28,0
12,0
13,0
29,0
33,0
25,0
14,0
22,0
7,0
34,0
18,1
19,1
6,0
23,0
15,0
