SliceNumber,ClusterCount
16,0
20,1
21,0
17,1
26,0
30,0
10,0
7,0
6,0
11,0
31,0
27,0
32,0
24,0
9,0
28,0
5,0
12,0
13,0
4,0
29,0
8,0
25,0
33,0
3,0
14,0
34,0
22,0
18,1
19,1
23,0
15,0
2,0
