SliceNumber,ClusterCount
29,0
13,0
33,0
25,0
7,0
6,0
24,1
32,0
12,0
28,0
23,1
19,1
15,0
14,0
18,0
22,1
34,0
3,0
21,1
17,0
16,0
20,1
2,0
11,0
9,0
5,0
27,0
31,0
30,0
26,0
4,0
8,0
10,0
