SliceNumber,ClusterCount
13,1
29,0
33,0
25,0
24,0
32,0
28,0
12,0
7,0
19,2
23,0
15,2
14,1
22,0
34,0
18,2
6,0
21,0
5,0
17,2
9,0
8,0
16,2
4,0
20,2
11,0
27,0
31,0
3,0
2,0
30,0
26,0
10,0
