SliceNumber,ClusterCount
16,1
7,0
20,0
21,0
6,0
17,0
30,0
26,0
10,1
11,1
27,0
31,0
24,0
32,0
28,0
3,0
12,1
13,1
2,0
29,0
33,0
25,0
5,0
14,1
22,0
9,1
34,0
18,0
19,0
8,0
23,0
15,1
4,0
