SliceNumber,ClusterCount
17,0
21,0
7,0
6,0
20,0
16,0
27,0
31,0
11,1
10,0
30,0
26,0
3,0
33,0
25,0
13,2
29,0
28,0
12,1
24,0
32,0
2,0
9,0
15,0
5,0
19,0
23,0
22,0
34,0
18,0
4,0
14,2
8,0
