SliceNumber,ClusterCount
28,0
7,1
12,0
32,0
24,0
25,0
33,0
13,0
6,0
29,0
34,0
22,0
18,0
14,0
15,0
19,0
23,0
20,0
16,0
3,0
2,0
17,0
21,0
10,1
5,0
9,2
26,0
30,0
31,0
27,0
8,1
4,0
11,0
