SliceNumber,ClusterCount
12,0
28,1
24,1
32,1
33,0
25,1
29,1
13,0
18,0
22,0
34,0
6,0
14,0
15,0
7,0
23,0
19,0
4,0
20,0
8,0
16,0
17,0
9,0
21,0
5,0
10,0
2,0
30,1
26,1
27,1
3,0
31,1
11,0
