SliceNumber,ClusterCount
13,0
29,0
2,0
25,0
33,0
32,1
24,0
3,0
28,0
12,0
19,0
4,0
23,0
15,0
8,0
9,0
14,0
34,0
22,0
5,0
18,0
21,0
6,0
17,0
16,0
7,0
20,1
11,0
31,1
27,1
26,1
30,1
10,0
