SliceNumber,ClusterCount
6,0
30,1
26,1
10,0
11,0
27,1
31,1
7,0
16,0
20,0
21,0
17,0
14,0
22,0
34,0
18,0
2,0
3,0
19,0
23,0
15,0
24,0
32,1
4,0
28,1
12,0
8,0
9,0
13,0
29,1
5,0
33,1
25,1
