SliceNumber,ClusterCount
26,0
30,0
5,0
10,0
9,0
8,0
11,0
4,0
31,0
27,0
16,0
20,1
3,0
2,0
21,1
17,0
14,0
34,0
22,1
18,0
19,0
23,1
15,0
7,0
32,0
24,1
28,0
12,0
13,0
29,0
25,1
33,0
6,0
