SliceNumber,ClusterCount
35,0
23,0
19,0
3,0
15,3
14,2
18,2
22,0
34,0
5,0
29,0
13,0
33,0
9,0
25,0
24,0
8,0
32,0
12,0
28,0
4,0
11,0
7,0
27,0
31,0
30,0
26,0
6,0
10,0
21,1
17,0
16,1
36,0
20,1
