SliceNumber,ClusterCount
17,1
6,0
21,1
20,1
7,0
16,1
27,0
31,1
11,1
10,0
30,1
26,0
33,0
25,0
29,1
2,0
13,1
12,1
3,0
28,0
24,0
32,0
4,0
15,2
23,0
8,0
19,0
18,0
9,0
22,0
34,0
14,1
5,0
