SliceNumber,ClusterCount
4,0
18,1
34,0
22,0
8,0
14,1
15,1
9,0
23,0
19,1
5,0
12,1
28,0
2,0
32,0
24,0
25,0
33,0
3,0
29,0
13,1
10,1
26,0
30,0
31,0
27,0
11,1
20,1
6,0
16,1
17,1
7,0
21,0
