SliceNumber,ClusterCount
20,1
16,0
17,1
21,0
7,0
10,0
26,0
30,0
31,0
27,0
6,0
11,0
5,0
12,0
28,0
9,0
32,0
24,0
25,0
33,0
8,0
29,0
4,0
13,0
18,1
34,0
22,0
14,0
3,0
15,0
2,0
23,0
19,1
