SliceNumber,ClusterCount
22,0
34,0
18,0
14,0
15,0
19,0
23,0
28,1
12,0
24,0
32,1
6,0
7,0
33,1
25,1
13,1
29,1
8,0
10,0
4,0
30,1
26,0
27,1
31,0
5,0
11,0
9,0
2,0
20,0
16,0
17,0
21,0
3,0
