SliceNumber,ClusterCount
13,1
29,2
25,1
33,0
32,1
24,1
28,2
12,1
19,1
23,2
15,0
6,0
7,0
14,0
34,0
22,2
18,0
8,0
21,2
4,0
17,0
16,0
5,0
20,1
9,0
2,0
11,0
31,1
27,2
26,2
30,1
10,0
3,0
