SliceNumber,ClusterCount
25,0
33,1
13,0
3,0
29,1
28,1
2,0
12,0
32,1
24,0
15,0
5,0
19,0
23,0
9,0
34,0
8,0
22,0
18,0
4,0
14,0
7,0
17,0
21,0
20,0
16,0
6,0
31,1
27,1
11,0
10,0
26,1
30,1
