SliceNumber,ClusterCount
2,0
33,0
25,1
13,0
29,0
28,1
12,0
24,1
32,0
3,0
8,0
15,0
4,0
19,3
23,1
22,3
34,0
18,2
5,0
14,0
9,0
17,2
21,1
6,0
7,0
20,3
16,1
27,1
31,0
11,0
10,0
30,1
26,1
