SliceNumber,ClusterCount
25,1
33,0
13,1
2,0
29,0
28,0
3,0
12,1
32,0
24,1
15,1
4,0
19,1
8,0
23,1
34,0
22,2
9,0
18,1
5,0
14,1
6,0
17,1
21,2
20,1
16,1
7,0
31,0
27,1
11,1
10,0
26,1
30,0
