SliceNumber,ClusterCount
21,0
4,0
17,1
8,0
16,1
9,0
5,0
20,0
11,0
27,1
31,0
2,0
3,0
30,0
26,1
10,0
13,1
29,1
33,0
25,0
24,0
32,0
28,1
12,0
6,0
19,1
23,0
15,1
14,1
22,0
34,0
7,0
18,1
