SliceNumber,ClusterCount
12,0
28,1
2,0
24,1
32,0
33,1
25,1
3,0
29,1
13,1
18,0
22,1
34,0
8,0
14,1
4,0
5,0
15,1
9,0
23,1
19,0
20,0
6,0
16,1
17,0
7,0
21,1
10,0
30,1
26,1
27,1
31,1
11,0
