SliceNumber,ClusterCount
14,0
34,0
22,0
18,0
19,0
23,0
15,0
32,0
24,0
6,0
28,0
12,2
13,0
29,0
7,0
25,0
33,0
4,0
26,0
30,0
10,1
8,1
9,1
11,2
31,0
27,0
5,0
16,0
2,0
20,0
21,0
3,0
17,0
